Crime_ID,Crime_Type,Distance,School_ID
HZ456006,1,0.4652075158080726,610581
HZ455964,2,0.4331800287890627,400061
HZ455924,4,0.4880654080679023,400126
HZ456064,1,0.41752560626031526,609711
HZ456064,1,0.4807519073689742,610391
HZ456145,12,0.30707468948296435,400176
HZ456123,2,0.23769192334643846,400134
HZ455937,2,0.3923280093419965,609715
HZ456182,4,0.2517722006587024,400128
HZ455864,1,0.43045063968281516,400118
HZ456037,1,0.49311359731372084,610547
HZ456053,11,0.37110207582666715,400143
HZ456053,11,0.44193960429395274,609693
HZ455930,0,0.1528767539001389,400098
HZ455930,0,0.051758259102436706,400133
HZ456019,7,0.4682629080224805,610573
HZ455976,0,0.4930951645227599,400117
HZ456124,6,0.24537677119443507,610587
HZ455951,9,0.21501663147343375,400175
HZ456164,1,0.3989051253887713,609674
HZ455509,1,0.20089265977342188,400010
HZ456120,1,0.11097558952938147,400106
HZ456120,1,0.38046867862952727,400086
HZ456120,1,0.38242844040762575,610506
HZ456108,4,0.17674418450822438,400105
HZ456108,4,0.4073093951054702,609754
HZ455949,12,0.4204982109734147,400035
HZ456185,0,0.418288449658351,609755
HZ456220,1,0.3199761971303949,609722
HZ456113,12,0.46967977457331167,610567
HZ456113,12,0.45962912646378845,400171
HZ456128,1,0.3951952714247193,400126
HZ456199,1,0.03391348184859432,609748
HZ455876,9,0.30516867016212196,610571
HZ455876,9,0.3601776649532602,610304
HZ456284,0,0.2372802615486974,609745
HZ456215,1,0.37159484726785835,400128
HZ455903,0,0.45201463975303147,610566
HZ456004,1,0.47342152540893995,400128
HZ455969,0,0.3920107448480886,400032
HZ456214,4,0.2978394525534353,610568
HZ455985,12,0.4724762438439426,400098
HZ455985,12,0.49321605626986387,400133
HZ455853,1,0.009886713869877667,610245
HZ456283,7,0.26844257628288803,609691
HZ456099,9,0.356381189716898,609710
HZ456266,1,0.4149677059209566,400053
HZ456266,1,0.11762202004427834,609740
HZ456266,1,0.3239968089676563,400051
HZ456297,7,0.42796214270545346,400022
HZ456247,1,0.41839704772554454,400094
HZ456303,1,0.3387731502798875,609735
HZ456318,2,0.41456410715340636,400157
HZ456318,2,0.426457897084492,610323
HZ456134,6,0.270814750990216,609712
HZ456231,0,0.21720561496302937,400077
HZ456282,1,0.23181546001117886,400119
HZ456294,3,0.30855027095357096,400064
HZ456031,4,0.036859215733529155,400176
HZ455282,2,0.37500709243918967,610389
HZ456364,9,0.39210511599275966,610580
HZ456364,9,0.3964098267074702,609759
HZ456364,9,0.4593187811170836,400022
HZ456390,4,0.4218813327784734,609728
HZ456385,15,0.2164495571198237,610573
HZ456319,2,0.4181769634877316,609692
HZ456331,9,0.24292719493308315,609737
HZ455999,7,0.23513312732609,400175
HZ456330,11,0.3342734013761394,400175
HZ456383,1,0.45146761108809746,609761
HZ456383,1,0.40891592391478737,400156
HZ456380,15,0.31481190050261076,400119
HZ456372,1,0.14307481881078074,610518
HZ456334,3,0.14669031278775138,400128
HZ456232,6,0.2750135782352009,609712
HZ456446,3,0.35975916432118027,400035
HZ456309,12,0.4383582099786998,610580
HZ456309,12,0.2612994783318663,400131
HZ456309,12,0.33417487245514466,400022
HZ456092,9,0.29900051013697154,400126
HZ456463,15,0.36644300006950087,610565
HZ456429,9,0.43907731710787645,400157
HZ456429,9,0.42458625658282745,610323
HZ456461,1,0.417601379386287,610566
HZ456461,1,0.22651997337169885,400118
HZ456444,4,0.3917292390983676,400135
HZ456406,1,0.07711857398829129,400058
HZ456356,0,0.1930414002961927,609780
HZ455877,0,0.4049211844415998,400128
HZ456213,11,0.218244374436765,400051
HZ456351,4,0.4032264790934245,610524
HZ456493,0,0.3310969611393177,610543
HZ456471,6,0.4789350803687127,400125
HZ456471,6,0.47236807412818227,400013
HZ456471,6,0.33689723740447525,400172
HZ456447,7,0.16813249965389193,609769
HZ456489,1,0.4342346127850897,400058
HZ456630,11,0.3847810959513801,610561
HZ456630,11,0.08969548248235662,400097
HZ456630,11,0.4586784265022988,400142
HZ456296,0,0.2558508581560797,609741
HZ456662,2,0.15426058376658336,400169
HZ456663,8,0.352138613407328,400056
HZ456707,2,0.2244970624155075,609678
HZ455798,0,0.4068523332095235,400176
HZ455820,4,0.4846430812846702,609709
HZ456712,14,0.36872117150213773,609711
HZ456711,2,0.20702926288126144,609711
HZ455736,7,0.4338849314032866,400157
HZ455280,2,0.32800011419256625,400119
HZ456770,11,0.3326714027938112,400173
HZ456496,2,0.386636745844114,609682
HZ456327,4,0.29400310170606553,609708
HZ456785,8,0.44150248174764073,609761
HZ456785,8,0.39780549989633274,400156
HZ456748,0,0.38464149519032215,610394
HZ456748,0,0.20952011012868715,400141
HZ457062,1,0.3853389116450847,610304
HZ457189,9,0.22120640529559157,400129
HZ457033,0,0.3430832414278076,610561
HZ457033,0,0.11579044804665693,610571
HZ457033,0,0.4596163029293233,610304
HZ456335,1,0.15347723497768515,610244
HZ457385,0,0.37574215569188246,610581
HZ457019,0,0.2914464950498438,609678
HZ456242,1,0.2852558634981392,400105
HZ457382,7,0.4306255844492442,400157
HZ456322,0,0.4958798801472264,400010
HZ457400,1,0.28984836878707965,400059
HZ457400,1,0.35262946060084766,610566
HZ457400,1,0.25586744924400984,610499
HZ457458,11,0.28174870757265136,609705
HZ455460,1,0.33831156631437925,609769
HZ458298,1,0.419814529695105,609693
HZ458389,11,0.46309848857965874,400056
HZ458311,7,0.2722006114978764,609712
HZ458631,0,0.08984378037827918,610573
HZ458133,23,0.2040624097389624,400130
HZ458942,6,0.17076221948387654,400094
HZ459137,0,0.188927512139522,609678
HZ459016,2,0.23405053682439408,610566
HZ459419,0,0.49340162453551445,400133
HZ459439,12,0.49340162453551445,400133
HZ459506,0,0.252480473895648,610385
HZ459506,0,0.1836899618233544,610384
HZ459506,0,0.4266880617667061,610383
HZ459506,0,0.33611483961340405,610392
HZ459568,4,0.3595396588253259,400129
HZ459742,12,0.4398147079560026,400058
HZ459239,9,0.31423982180199955,400134
HZ459352,1,0.022069252578196842,609725
HZ460538,2,0.43313240040149753,610570
HZ460435,2,0.066891362343923,609723
HZ460785,1,0.0735968894058573,609718
HZ460978,6,0.4751945079268555,400098
HZ460978,6,0.3994103879487646,400133
HZ460515,2,0.2643595021129468,609709
HZ437269,8,0.2745652954732568,400144
HZ414735,13,0.2222882654616334,609730
HZ414735,13,0.20414986460049522,610390
HZ456519,6,0.4933031338321024,610570
HZ456511,1,0.4726549542933444,610567
HZ456511,1,0.44620030945099826,400171
HZ456518,1,0.4248360000864855,400118
HZ456560,1,0.47459024299375613,400058
HZ456568,15,0.2376967518148535,609682
HZ456568,15,0.41746510303495216,610386
HZ456577,0,0.42692664291355503,400113
HZ456577,0,0.34122084655720497,400170
HZ456581,11,0.3515958825502461,609712
HZ456589,1,0.24018413897952468,400150
HZ456535,1,0.07824512739362076,610566
HZ456535,1,0.43987898698036343,610499
HZ456542,1,0.3478974729061643,609704
HZ456591,4,0.48667957274514984,400033
HZ456608,1,0.12680644420182674,400052
HZ456586,12,0.4708386534316956,609680
HZ456610,2,0.2374404733846987,610402
HZ456622,1,0.45137833354064544,400085
HZ456561,6,0.31241070297492285,400123
HZ456506,1,0.368963557299764,610513
HZ456599,1,0.1932101764970604,609678
HZ448411,16,0.12497476381012898,400125
HZ448411,16,0.21355677586694355,400013
HZ455077,1,0.12637842330442514,610385
HZ455077,1,0.10500920761647929,610384
HZ455077,1,0.2905032107309037,610383
HZ455077,1,0.20090728011751605,610392
HZ456522,7,0.24214225774993625,400150
HZ456562,1,0.33507520775082583,610513
HZ456638,1,0.30184532120962276,610357
HZ456615,11,0.3572475229975436,400059
HZ456615,11,0.19808911996141232,610566
HZ456615,11,0.26511795702970253,610499
HZ456533,4,0.44855058073060794,400098
HZ456533,4,0.3609261671449356,400133
HZ456655,0,0.49761070341864205,610323
HZ456685,0,0.4242839330228152,609730
HZ456635,1,0.15755193131660672,609733
HZ456721,11,0.3259261761326722,610587
HZ456783,2,0.3235941756244589,609695
HZ456714,6,0.047897233429500904,609692
HZ456691,0,0.19377234246955852,400130
HZ456733,2,0.4501211693133495,609741
HZ456813,0,0.45774185455689503,400176
HZ456801,2,0.40515223693190233,400128
HZ456845,0,0.08409334077790144,400117
HZ456679,1,0.3890785911150614,609725
HZ456855,1,0.3555211264452409,400147
HZ456839,2,0.24652724360973793,610587
HZ456692,0,0.46559297850301173,400123
HZ456805,1,0.48325973833711505,610245
HZ456805,1,0.322546323526285,400127
HZ456907,2,0.25695024893680124,610547
HZ456931,0,0.11529579989259227,609722
HZ456905,7,0.14175548405721342,609737
HZ456690,1,0.4358647711725906,400139
HZ456888,6,0.3393645972342334,400066
HZ456888,6,0.3347773202285516,400145
HZ456888,6,0.3340731451065019,609754
HZ456908,15,0.26114246513571066,609682
HZ456952,15,0.40811606553161417,610394
HZ456952,15,0.3875912331817162,400141
HZ457068,15,0.39858127248788566,400144
HZ456946,6,0.4751945079268555,400098
HZ456946,6,0.3994103879487646,400133
HZ457070,7,0.29402102669475877,610518
HZ456967,0,0.35811213911876466,610573
HZ457074,15,0.43143009964308227,400119
HZ457110,0,0.27573215277813157,400123
HZ457038,1,0.2102470179961889,400087
HZ457038,1,0.3121909465464427,609676
HZ457051,11,0.2753071588443316,610566
HZ457051,11,0.39591881231244397,610499
HZ457108,6,0.3329194508297877,400128
HZ457160,11,0.11766989773115016,609716
HZ457157,1,0.3801159722005686,609719
HZ457222,8,0.3578758510655631,609710
HZ457215,1,0.3217444577877676,610524
HZ457267,1,0.22836371134091166,609755
HZ457143,12,0.4227285213060684,609674
HZ457121,6,0.3217926990874858,400175
HZ457139,4,0.3118694879079551,400175
HZ457237,0,0.3226971051581988,610402
HZ457237,0,0.41691332373157597,609720
HZ457306,9,0.1849504681886568,400119
HZ457196,0,0.2776973928988661,610334
HZ457238,1,0.04943832041920852,610566
HZ457238,1,0.4934949248365956,400118
HZ457238,1,0.4936237439997016,610499
HZ457171,0,0.4372086656695664,400150
HZ457225,1,0.21711590951611426,400127
HZ457261,1,0.3750867384943541,609680
HZ457303,2,0.48051171008870486,400170
HZ457295,1,0.31393103051093824,400139
HZ457381,11,0.15362200087087047,609708
HZ457384,9,0.24554295024067652,609741
HZ457309,1,0.48597299826915963,400106
HZ457482,4,0.22500402119467466,400129
HZ457431,15,0.3899436259294742,400143
HZ457404,0,0.1528767539001389,400098
HZ457404,0,0.051758259102436706,400133
HZ457223,0,0.4768926712275788,609678
HZ457240,1,0.27983516413195325,610561
HZ457240,1,0.39340717031357986,610571
HZ457240,1,0.13085517284413187,610304
HZ457436,6,0.4985447771931603,400130
HZ457444,4,0.486016927622532,400062
HZ457403,0,0.24934367979304037,400098
HZ457403,0,0.1789063832619716,400133
HZ457332,2,0.26780201009966575,610391
HZ457090,9,0.4525841001905241,400077
HZ457337,4,0.3586331505877276,609692
HZ457472,4,0.38064575551072094,400141
HZ457455,6,0.2883212519097307,400059
HZ457455,6,0.4529392378924702,610566
HZ457455,6,0.1944827696494282,610499
HZ457464,15,0.3737013966946829,609674
HZ457124,1,0.3101095341863127,610386
HZ457495,2,0.46281630660474676,400058
HZ457447,1,0.48373240621947466,609723
HZ457538,4,0.17246069979756468,610513
HZ457355,1,0.20534789979548718,609711
HZ457432,6,0.2828034767300589,609769
HZ457522,7,0.4034189487896739,610381
HZ457522,7,0.303033545770443,610380
HZ457577,14,0.41626926924774416,609761
HZ457577,14,0.3262763020698513,400156
HZ457583,6,0.02728835280838058,400129
HZ457554,14,0.23464299018659243,609761
HZ457554,14,0.12483706022854335,400156
HZ457484,1,0.20522240692803023,610573
HZ457485,0,0.17171771847605646,400157
HZ457485,0,0.2835870934031352,610323
HZ457497,1,0.33233734549969574,400098
HZ457497,1,0.27126186701583316,400133
HZ457604,15,0.4493909635447459,610563
HZ457345,2,0.19262597584094462,610381
HZ457345,2,0.09938625355926126,610380
HZ457580,11,0.4427534593900315,609737
HZ457608,0,0.09412559644467257,400058
HZ457556,9,0.4241471462993306,400150
HZ457491,2,0.2408297752264397,610563
HZ457592,2,0.3945739334170848,400055
HZ457614,7,0.2332679764435303,610573
HZ457646,0,0.3680184286453617,400123
HZ457609,11,0.4772111230861334,610580
HZ457609,11,0.40155607994107373,609759
HZ457692,2,0.3601614664709723,400173
HZ457657,1,0.06559745428484347,610334
HZ457716,17,0.4342416691545884,400033
HZ457611,1,0.32800586082945726,400135
HZ457611,1,0.4930524623588149,610357
HZ457601,1,0.40659564050749447,610389
HZ457666,0,0.45783317611418883,609678
HZ457544,0,0.40857771188016495,609679
HZ457697,9,0.4233403466565408,609712
HZ457691,1,0.4142202456032586,400130
HZ457636,13,0.3725605615114705,610381
HZ457636,13,0.27241995749233655,610380
HZ457571,1,0.341982022240432,609711
HZ457780,2,0.3612683537762971,400104
HZ457780,2,0.4493192013073208,400164
HZ456648,9,0.24464948740292303,400172
HZ457860,2,0.3802938277051023,609783
HZ457860,2,0.3966063843674892,400057
HZ457664,16,0.4995154887316064,400172
HZ457889,0,0.3969651301310836,609737
HZ457098,1,0.38798632962044877,400129
HZ457942,8,0.4943558652102572,400141
HZ457526,9,0.3790263056783435,610587
HZ456834,0,0.33976673875634095,610570
HZ457972,2,0.28172987641025043,610547
HZ457962,1,0.49420824138290936,610244
HZ457020,2,0.4681693225643853,400157
HZ457020,2,0.3737010288934047,610323
HZ458058,0,0.07528625982211112,400141
HZ456773,1,0.3627016160554245,400059
HZ456773,1,0.19380559858383734,610566
HZ456773,1,0.27231580928806115,610499
HZ458144,0,0.35741752605808125,610580
HZ458144,0,0.28682953366359765,609759
HZ458138,0,0.41501400099938435,609710
HZ458215,0,0.4271841340588169,400113
HZ458221,2,0.4445883027646199,400141
HZ458261,12,0.19975355587709867,400098
HZ458261,12,0.22502411159767507,400133
HZ458210,0,0.19975355587709867,400098
HZ458210,0,0.22502411159767507,400133
HZ458054,13,0.15929670115623873,610561
HZ458054,13,0.2939315557442412,610571
HZ458054,13,0.37709975769243004,610304
HZ458265,0,0.3432806710422941,609708
HZ458320,2,0.44195710048316744,400126
HZ458236,9,0.38266461104065846,609712
HZ458234,1,0.2125565762348685,610573
HZ457909,0,0.14026271998444464,610524
HZ457548,1,0.3613707395720244,400128
HZ458491,1,0.3168867951944035,609723
HZ457369,1,0.4928082082463884,400144
HZ458687,6,0.3828302680195332,610381
HZ458687,6,0.28259524474935166,610380
HZ457822,1,0.46419624065364523,400098
HZ457822,1,0.38995458216441825,400133
HZ458808,12,0.22199330631678485,610394
HZ458887,11,0.17568082372883523,610518
HZ457498,0,0.4574864441470396,400133
HZ458531,2,0.287919433707016,400169
HZ458997,12,0.2715339724889994,400172
HZ458948,2,0.46892111605104525,400127
HZ459205,9,0.28668765609176006,610580
HZ459205,9,0.30589060389007977,609759
HZ459205,9,0.4768737024487673,400022
HZ459189,0,0.424788211756099,400119
HZ459064,0,0.2716275677522525,609723
HZ459314,0,0.2743747170911741,609730
HZ459314,0,0.23653562890052363,610390
HZ458032,0,0.3713439816281025,609705
HZ459601,12,0.36504138824386706,400053
HZ459601,12,0.28124698183911695,609740
HZ459555,6,0.2999144453135634,400127
HZ459430,0,0.07808658763665069,400117
HZ459747,11,0.4098808669394701,400104
HZ460514,0,0.4147570872968006,400097
HZ460554,1,0.4958798801472264,400010
HZ461001,6,0.42609884079219534,610570
HZ460516,0,0.14026271998444464,610524
HZ461323,9,0.45201463975303147,610566
HZ457690,6,0.49911718040597836,400119
HZ457690,6,0.3973430446357923,400123
HZ457677,16,0.2862846329226328,400127
HZ457703,1,0.39626207435006106,400064
HZ464858,11,0.22235407234483262,400135
HZ457726,7,0.32814076387632035,400119
HZ457710,2,0.36415516239444934,400056
HZ457696,1,0.21492294286782354,400054
HZ457748,0,0.3439676012913831,400169
HZ457675,7,0.30574644418507274,400176
HZ457686,1,0.4894706999300642,609760
HZ457765,18,0.17096567577861257,400123
HZ457700,11,0.4474872609233978,609708
HZ457728,1,0.0773923283249366,400134
HZ457762,2,0.39482047513255286,610357
HZ457745,1,0.494310706588834,400010
HZ457785,1,0.1682194194150777,400130
HZ457687,8,0.2952216271318188,610580
HZ457687,8,0.36686048133649735,609759
HZ457821,7,0.34503461198689506,400056
HZ457777,1,0.31824046793979166,610565
HZ457714,2,0.3530370647139476,610565
HZ457854,4,0.20598970450309534,400117
HZ457846,11,0.20639858506480188,400056
HZ457846,11,0.4780826674968319,610389
HZ457625,1,0.09302503212977871,609698
HZ457747,7,0.4154103735497142,400139
HZ457847,1,0.39515310587900376,400144
HZ457834,1,0.27030747455400683,400141
HZ457815,9,0.2627273929968225,400058
HZ457875,9,0.2778605275082859,610573
HZ457919,1,0.29102729894682877,400118
HZ457900,11,0.3290693426503556,609725
HZ457935,2,0.3954344899679912,610580
HZ457935,2,0.3705160262517334,609759
HZ457884,18,0.1808975358653607,400035
HZ457923,1,0.4050322414074764,610567
HZ457954,4,0.4356966769835194,610543
HZ457896,2,0.4397157058426595,610543
HZ458030,4,0.44403629749703977,609733
HZ457867,7,0.45432775534300107,400127
HZ457926,1,0.35671568068948495,609704
HZ458078,1,0.3235118400479867,400171
HZ458001,16,0.4964254175418118,609711
HZ458056,15,0.36878363800898667,609723
HZ458065,12,0.40770593642044217,400128
HZ458104,2,0.31997611930907804,400128
HZ458038,1,0.44403355927284355,610570
HZ457985,4,0.38910063608065326,609780
HZ458151,15,0.24605406735231278,609704
HZ458156,4,0.1503170343545627,400128
HZ458201,0,0.24082359793243846,609748
HZ458201,0,0.4680761069089069,610357
HZ458216,2,0.4130195691912659,400058
HZ458206,4,0.44526254703549045,400058
HZ457971,11,0.21134795766436557,400053
HZ457971,11,0.32421747946750795,400055
HZ457971,11,0.4269976161362457,610529
HZ458254,2,0.44712546942527204,610563
HZ458235,11,0.41863606107473833,610394
HZ458242,4,0.43965812723871395,610563
HZ458250,0,0.4930582343615004,400098
HZ458301,0,0.2794100879977981,610564
HZ458309,6,0.21322284482936546,609705
HZ458314,2,0.30169712988469954,610558
HZ458258,0,0.24934367979304037,400098
HZ458258,0,0.1789063832619716,400133
HZ458295,3,0.3924607354879225,609726
HZ458251,6,0.4785038968060943,400054
HZ457970,1,0.4602083255201845,609726
HZ458279,0,0.44092573576647115,400036
HZ457861,2,0.33088092612570486,610304
HZ458336,6,0.44798416727922746,400125
HZ458336,6,0.41321023542550894,400013
HZ458336,6,0.342941770334543,400172
HZ458408,0,0.2046513741216527,400098
HZ458408,0,0.3204829250425414,400133
HZ458343,6,0.269169388268337,400033
HZ458438,6,0.08777418394603408,609754
HZ458469,0,0.1158011782504239,609691
HZ458347,1,0.4503469192899163,400123
HZ458360,1,0.41550397015456697,609674
HZ458472,12,0.17170002567848908,400123
HZ458391,1,0.10171167384107721,610547
HZ458482,15,0.3120259401682634,400126
HZ458504,0,0.18619931610245746,609678
HZ458534,0,0.15664062366676315,400052
HZ458543,4,0.4029656361890114,610565
HZ458546,3,0.2905225278229323,610561
HZ458546,3,0.4144881359972321,610571
HZ458546,3,0.11043269963807177,610304
HZ458396,1,0.2794100879977981,610564
HZ458085,2,0.2678654043888423,609733
HZ458441,2,0.4068626041185271,400141
HZ458549,15,0.29984888996933307,609722
HZ458468,2,0.3160651884499034,400161
HZ458285,1,0.42227103227133245,610581
HZ458584,0,0.23277889164068777,400131
HZ458584,0,0.2883454755682285,400022
HZ458500,12,0.2952733276716369,400124
HZ458371,0,0.09426355802111833,609691
HZ458554,4,0.23880290555770162,609762
HZ458501,17,0.3060128599823886,400137
HZ458292,4,0.2999210603547073,609746
HZ458387,7,0.4074014702111507,609751
HZ458387,7,0.397275063456797,400137
HZ458575,0,0.21385943136443233,400036
HZ458568,2,0.3739383272176868,400102
HZ458568,2,0.2564188959030935,400091
HZ458484,1,0.21326764635612686,609707
HZ458541,1,0.07252737350687848,609682
HZ458541,1,0.43878624928832816,610386
HZ458555,0,0.1528767539001389,400098
HZ458555,0,0.051758259102436706,400133
HZ458321,1,0.22852361207579278,400135
HZ458581,1,0.3670565949450969,609708
HZ458349,6,0.44898075089925316,609708
HZ458164,17,0.49798599234970836,609746
HZ458616,15,0.27950632823312593,609723
HZ458487,0,0.30811955415167536,609727
HZ458487,0,0.30880043821150954,400066
HZ458623,1,0.27593036220392747,400119
HZ458580,11,0.11161245954554773,400135
HZ458658,1,0.39681247869374336,610566
HZ458658,1,0.45181958258677035,610499
HZ458609,16,0.41949728835070027,400119
HZ458665,0,0.3373821435773777,400105
HZ458665,0,0.2525443206074986,609754
HZ458462,7,0.3207424214083814,400058
HZ458696,6,0.37237986247083044,400157
HZ458696,6,0.44617349562092995,610323
HZ458530,4,0.44361345110886835,400130
HZ458654,11,0.49965882308218923,400054
HZ458651,1,0.3898802934269568,400106
HZ458651,1,0.3302682331709688,400086
HZ458651,1,0.24079461829116772,610506
HZ458679,2,0.22333644823923746,400129
HZ458720,15,0.31410965398093843,609712
HZ458579,1,0.2982236747845144,400139
HZ458381,1,0.38266461104065846,609712
HZ458710,15,0.45891216634526916,400118
HZ458712,7,0.45844097193568634,400176
HZ458290,7,0.3841815233798107,609768
HZ458718,9,0.46153602541976796,400058
HZ458610,0,0.35360986560724655,610581
HZ458742,11,0.32033689840265195,609678
HZ458612,2,0.47360260573603513,609738
HZ458747,2,0.06827794508368834,609682
HZ458747,2,0.43744797392530055,610386
HZ458733,2,0.3703111612151548,609693
HZ458719,7,0.3743962087987151,400098
HZ458719,7,0.31638356187463323,400133
HZ458757,1,0.11587705905549038,609780
HZ458835,1,0.493203819504129,609755
HZ458750,1,0.12459161590362143,609704
HZ458770,7,0.3710453918511726,400061
HZ458770,7,0.4835095416352974,400062
HZ458848,7,0.34627951933408035,400175
HZ458699,0,0.36908652124287317,400126
HZ458871,0,0.4516964174571834,400125
HZ458193,4,0.3453486191613288,400061
HZ458193,4,0.41053721651715047,400062
HZ458892,2,0.21583899821628014,609715
HZ458906,2,0.4733641994008559,609709
HZ458950,2,0.41323491210345725,609737
HZ458973,0,0.48772048112980565,400053
HZ458973,0,0.24234240442229238,400055
HZ458973,0,0.41523804710908324,610529
HZ458113,9,0.29323585018015114,400131
HZ458113,9,0.3605057548601194,400022
HZ458537,2,0.3798052176883549,400126
HZ459004,17,0.03766324159224829,400171
HZ459004,17,0.3432842624907303,400147
HZ458962,9,0.4622343124781106,400091
HZ457956,1,0.29643571513404054,610381
HZ457956,1,0.380526293328673,610380
HZ459159,0,0.43406656503644725,400064
HZ459135,0,0.2503212490015648,610580
HZ459135,0,0.44558567096690155,400131
HZ459135,0,0.33813704034667297,609759
HZ459231,2,0.2700343824808134,400142
HZ459136,0,0.35406749427229056,400104
HZ459136,0,0.3276534308807147,400164
HZ459186,9,0.41973046874967973,610394
HZ459190,16,0.36609933589726196,400032
HZ459360,0,0.3194942089062031,400056
HZ459496,2,0.33077973815351436,609708
HZ459502,0,0.3238821854139998,609682
HZ459519,0,0.02677105594833867,609783
HZ459519,0,0.3999048251563729,400057
HZ459380,0,0.4045187740586539,400094
HZ458526,1,0.4725111405938095,610580
HZ458526,1,0.4751418279189559,400131
HZ458526,1,0.2602357316354656,400022
HZ459340,0,0.14151220757576724,400137
HZ459738,0,0.3786219287434691,400036
HZ459931,0,0.39136848654279527,400128
HZ459991,2,0.4333635488967166,609691
HZ459991,2,0.3235830614992785,400054
HZ460447,4,0.2826202894122521,610524
HZ460653,0,0.4259341112961572,609719
HZ460668,0,0.44731376132127965,609724
HZ460443,11,0.2988302367000735,610518
HZ457906,20,0.06430700957859993,400135
HZ458341,20,0.49773754326684544,609704
HZ456237,1,0.2847052150212093,609712
HZ458650,0,0.43501587288839905,400133
HZ458748,1,0.28911377174220976,609727
HZ459605,0,0.4848744360283074,609727
HZ459605,0,0.1907794951811969,400066
HZ459664,2,0.43997195649973286,610518
HZ455878,17,0.3954151086611484,609709
HZ459294,6,0.4827686929404048,610581
HZ459893,6,0.4751945079268555,400098
HZ459893,6,0.3994103879487646,400133
HZ460621,0,0.2128755385430875,609761
HZ460621,0,0.17245890618662704,400156
HZ461483,4,0.36540918240874753,610245
HZ461483,4,0.4244517102698442,610518
HZ460453,0,0.3816742680977699,400141
HZ461724,12,0.3744830602040225,609680
HZ461649,11,0.49516744303687366,610381
HZ461649,11,0.46606463907066537,610380
HZ461776,0,0.12637842330442514,610385
HZ461776,0,0.10500920761647929,610384
HZ461776,0,0.2905032107309037,610383
HZ461776,0,0.20090728011751605,610392
HZ461840,12,0.38843278113452584,400036
HZ461831,12,0.3696512195306892,610567
HZ461831,12,0.45025235428344834,609705
HZ461808,0,0.43387559104026835,400134
HZ462104,0,0.1528767539001389,400098
HZ462104,0,0.051758259102436706,400133
HZ462161,5,0.35148028225560796,400126
HZ461903,2,0.17157078900356643,609707
HZ461739,1,0.29299437055244737,609726
HZ462272,11,0.45860702802156,400077
HZ462081,6,0.26404585251866747,400077
HZ462176,4,0.10626600097527493,400052
HZ462413,6,0.29935338095010755,610565
HZ462455,9,0.31588937109289755,400176
HZ462341,4,0.45075478432324384,609766
HZ462181,9,0.29421016260934946,400058
HZ462213,11,0.1577412867789637,610587
HZ462198,6,0.15171014946916858,400053
HZ462198,6,0.42745807641462374,609740
HZ462198,6,0.47485798186830164,610529
HZ462198,6,0.42107525812068075,400051
HZ462304,12,0.13352764075337178,609704
HZ462351,2,0.0861498513260772,609755
HZ462342,12,0.312738760530587,400098
HZ462342,12,0.3593523885874474,400133
HZ462513,9,0.48894843362993534,610357
HZ462908,1,0.4609296533636856,609740
HZ462908,1,0.4083161028848549,400051
HZ461803,1,0.3235118400479867,400171
HZ461823,12,0.18222332074689568,609725
HZ463311,19,0.12402833274987338,609692
HZ463120,1,0.059088803881464466,400172
HZ463249,0,0.47122782839424776,610580
HZ463249,0,0.4311105584907285,609759
HZ463310,1,0.12637842330442514,610385
HZ463310,1,0.10500920761647929,610384
HZ463310,1,0.2905032107309037,610383
HZ463310,1,0.20090728011751605,610392
HZ463214,6,0.24923780516929564,400077
HZ463332,0,0.1253150553366261,609768
HZ463580,1,0.46281630660474676,400058
HZ463576,12,0.12939376857488677,400098
HZ463576,12,0.0692426353946037,400133
HZ463717,0,0.1528767539001389,400098
HZ463717,0,0.051758259102436706,400133
HZ462298,0,0.4443418363405427,400142
HZ463385,0,0.33466637563014245,610558
HZ463588,0,0.188927512139522,609678
HZ463917,9,0.20988917995336548,610391
HZ463041,12,0.1528767539001389,400098
HZ463041,12,0.051758259102436706,400133
HZ441033,0,0.30470883315036196,609762
HZ464014,9,0.4209630768302263,610561
HZ464014,9,0.03839809756482029,610571
HZ464014,9,0.4628016934768814,610304
HZ464268,6,0.4367035087213578,400036
HZ463786,12,0.3750867384943541,609680
HZ467495,12,0.35842940265035816,400035
HZ464786,0,0.4056153287182772,609723
HZ464952,12,0.28911377174220976,609727
HZ465332,12,0.4818908954441906,400127
HZ465436,12,0.3701433236087184,400113
HZ465436,12,0.4448335678486748,400170
HZ466323,0,0.39167229286749394,400127
HZ458785,1,0.2695478105977636,400124
HZ458804,1,0.30516867016212196,610571
HZ458804,1,0.3601776649532602,610304
HZ458792,7,0.48132309502368226,400033
HZ458791,7,0.29643571513404054,610381
HZ458791,7,0.380526293328673,610380
HZ458777,11,0.3164553528797612,610245
HZ458834,4,0.11315797230683129,400161
HZ458806,1,0.42960426685352493,609722
HZ458831,0,0.33493852162114984,610569
HZ458853,7,0.47647207345535925,400157
HZ458853,7,0.3839822500013332,610323
HZ458811,1,0.29145693923477106,610581
HZ458851,2,0.47994818230190023,609723
HZ458847,1,0.2665828597512302,609674
HZ458812,7,0.13660823832064128,400077
HZ458852,2,0.2297628666998273,610391
HZ458857,1,0.4608741351186959,400175
HZ458857,1,0.3937995736506011,610573
HZ458873,0,0.4883734848165529,400164
HZ458929,8,0.3662622072012545,400054
